NUM_GENES	H2GE	EQTL_H2	CORRELATION	NUM_GWAS	LASSO_POWER	PRSCSx_POWER	MAGEPRO_POWER	METRO_POWER	LASSO_ACCURACY	PRSCSx_ACCURACY	MAGEPRO_ACCURACY	METRO_ACCURACY	LASSO_SEM	PRSCSx_SEM	MAGEPRO_SEM	METRO_SEM	LASSO_R2	PRSCSx_R2	MAGEPRO_R2	METRO_R2	LASSO_R2_SEM	PRSCSx_R2_SEM	MAGEPRO_R2_SEM	METRO_R2_SEM
956	0.01	0.01	0.2	100000	0.42887029288702927	0.4372384937238494	0.45083682008368203	0.9989539748953975	0.44710720709520463	0.4469061906916729	0.4531046321078869	0.556240832681678	0.01833851887463357	0.018285034710082842	0.018314151823706163	0.01854943042960637	0.01657363711170877	0.016391680715360197	0.016759437950620848	0.025959770082859226	0.0007660458857847595	0.0007541536083886022	0.0007708892243868097	0.001081849992950574
955	0.01	0.01	0.2	600000	0.7078534031413612	0.7078534031413612	0.7277486910994765	1.0	0.44796434514289285	0.4477509302389175	0.45397338789978775	0.5585589404650465	0.018355004115054415	0.018301933268924694	0.018330012607573012	0.01838643616081145	0.016590878835623494	0.01640869150110235	0.016776873121289722	0.027161155482841266	0.0007666541871506193	0.0007547516377512719	0.0007714994642137107	0.001102389336416295
962	0.01	0.01	0.8	20000	0.17983367983367984	0.17567567567567569	0.19126819126819128	0.9937629937629938	0.450336162425268	0.45084195895556656	0.4470207138953996	0.4940357309347647	0.017295649282203198	0.017327098622804047	0.01742926819416975	0.017559629504885675	0.01791092121184367	0.017817522604242624	0.017587302855972247	0.022387492935122457	0.0007749638110837449	0.0007871070967610889	0.0007598423174077994	0.0009433796143492254
959	0.01	0.01	0.8	100000	0.48279457768508866	0.5046923879040668	0.5151199165797706	0.9989572471324296	0.45076758757229324	0.4512914066753186	0.44742280219986674	0.531857778837639	0.017332234433522838	0.017361767957305152	0.01746660417135133	0.017737776373598645	0.01791706655372575	0.017822480173116013	0.01759217074433267	0.024207131621936086	0.00077646567908231	0.0007886099330730301	0.0007612706319228413	0.0009834320717731146
958	0.01	0.01	0.8	600000	0.7693110647181628	0.7609603340292276	0.7881002087682673	1.0	0.4505651772906976	0.45112253640513084	0.44719451282569833	0.5681593269731492	0.017364158641254845	0.01739410992665194	0.01749847446238748	0.01769207634052048	0.017888031659590502	0.01779480835237555	0.017561920897879873	0.026064033083920673	0.000776732991970903	0.0007889473967803316	0.0007614638236149158	0.0010425739968313245
869	0.01	0.05	0.2	20000	0.6904487917146145	0.6985040276179517	0.7468354430379747	0.998849252013809	0.43975576622360407	0.42983601356947404	0.4507902105547738	0.5905621581719551	0.014968256890880643	0.014871545483941219	0.014945576733628486	0.01494704993472682	0.027646542391737805	0.02704609295324878	0.028527171471836754	0.04449330867671208	0.0011829884019455997	0.0011414802966422928	0.0011854846632490504	0.0015323142412558876
871	0.01	0.05	0.2	100000	0.9035591274397244	0.928817451205511	0.9494833524684271	1.0	0.4388107669524084	0.42890284567792886	0.4501202286938461	0.65177272426917	0.014945199288181499	0.014847772393854026	0.014922594287567967	0.01463153607332933	0.027620263384439916	0.02701911433546694	0.02852974387579313	0.053981986676363704	0.0011812115513815218	0.0011397361711944101	0.0011845509743669243	0.001694539061850667
870	0.01	0.05	0.2	600000	0.960919540229885	0.9827586206896551	0.9873563218390805	1.0	0.43781508241559347	0.42778899747154436	0.4491586310887802	0.6886363345863847	0.01494864937025651	0.014851579486170503	0.014926701830963136	0.014124932659931524	0.027554982792661248	0.02694315047115327	0.02846976043950735	0.06017584558475924	0.001181143751429501	0.001139384529277409	0.00118468524559348	0.0018334778892986987
860	0.01	0.05	0.8	20000	0.6918604651162791	0.6988372093023256	0.7465116279069768	0.9976744186046511	0.4708294124903342	0.4655909887932706	0.4889737654322676	0.6095424496019314	0.014962382734888157	0.014994940268292534	0.014929603291588553	0.014901490568634128	0.03269024305540297	0.032402248689407664	0.03405289273639201	0.048937727932247495	0.0014676207165119923	0.0014741664088981684	0.0014763584738001706	0.0017093319582613075
858	0.01	0.05	0.8	100000	0.9055944055944056	0.9417249417249417	0.951048951048951	1.0	0.4715539023663599	0.4662956404302487	0.49003594194952566	0.6523069870677434	0.014997321877253453	0.015029632857417206	0.014954517981948752	0.014437809014888404	0.03274304438482965	0.03245761420975976	0.03415060351884139	0.058410797776646255	0.0014705074597920354	0.0014770442263403072	0.0014789616770976672	0.0018796942989695075
859	0.01	0.05	0.8	600000	0.959254947613504	0.9755529685681025	0.9860302677532014	1.0	0.4707496843840335	0.4656420215930965	0.48901262942556933	0.6815220427986954	0.014964865861201293	0.014993585369918997	0.014928998024077324	0.01415404653043209	0.032741576613376046	0.032454699739873666	0.034134582945413286	0.06526926992051245	0.0014685905387593447	0.0014752830874212336	0.0014772325269388229	0.002015411844592067
663	0.01	0.1	0.2	20000	0.9562594268476622	0.951734539969834	0.9592760180995475	1.0	0.6244879146219945	0.6279178218061209	0.6542361453595881	0.700283672967207	0.015317247700243073	0.015333247024482816	0.015061853691734697	0.013946722437600194	0.07108222975262575	0.07083448367742436	0.0757503068595323	0.0822217459261568	0.0024559206270522915	0.0024825838412836604	0.0025605603334080108	0.0024741584639673708
659	0.01	0.1	0.2	100000	0.992412746585736	0.9954476479514416	0.9969650986342944	1.0	0.6245610368764335	0.6277626865127329	0.6543570404088094	0.7833189389209619	0.015334403722342021	0.015346245732745917	0.015071379248639695	0.012515434767115127	0.07104331537813469	0.07069989527294827	0.07563857543238146	0.10064962509560174	0.0024584184988747813	0.002486157671426013	0.0025645215150892713	0.0027246987308709946
660	0.01	0.1	0.2	600000	0.9954545454545455	1.0	1.0	1.0	0.6242335412973625	0.6278751947142792	0.6535211468960576	0.8105821075446197	0.015337355795855675	0.015350503453086568	0.015070483829036651	0.011568095488719532	0.0709380740685791	0.07077736696644579	0.07557779677066838	0.11123216422151415	0.0024560068435133	0.002486931568436137	0.0025633487846094946	0.0029010789838654046
647	0.01	0.1	0.8	20000	0.9659969088098919	0.9567233384853169	0.9675425038639877	1.0	0.6372194806388005	0.6259249186137328	0.6750854401872006	0.7125975129992551	0.014827541202197562	0.015065883594598664	0.014618579516773719	0.013896443832503758	0.06990840421834543	0.06881825649470073	0.07642000904762213	0.0816540492939848	0.0023614269972711856	0.002377033724975437	0.002457515315557114	0.0024449903928772023
